iteration	period
2741	12.19479
2742	12.294731
2743	12.57739
2744	12.195599
2745	12.200884
2746	12.251598
2747	12.562394
2748	12.142182
2749	12.670879
2750	12.602772
2751	12.597436
2752	12.548832
2753	12.143707
2754	12.553075
2755	12.21635
2756	12.566732
2757	12.302124
2758	12.65745
2759	12.143534
2760	12.529927
2761	12.679902
2762	12.21092
2763	12.610235
2764	12.193862
2765	12.205002
2766	12.600991
2767	12.498454
2768	12.619238
2769	12.153122
2770	12.647952
2771	12.134485
2772	12.593735
2773	14.088268
2774	12.658947
2775	12.597086
2776	12.204153
2777	12.716476
2778	12.202732
2779	12.605625
2780	12.569995
2781	12.558453
2782	12.152892
2783	12.20024
2784	12.148269
2785	12.545228
2787	12.214741
2788	12.536738
2789	12.22095
2790	13.894534
2791	12.198347
2792	12.570193
2793	12.212314
2794	12.582219
2795	12.6073
2797	12.625059
2798	12.600426
2799	12.592764
2800	12.521037
2801	12.585148
2802	12.221384
2803	12.528246
2804	12.173763
2805	12.157175
2806	12.622059
2807	12.209067
2808	12.58381
2809	12.204004
2810	12.596192
2811	12.203658
2812	12.521644
2813	12.178543
2814	12.227164
2815	12.651822
2816	12.197641
2817	12.60827
2818	12.187567
2819	12.570331
2820	12.61891
2821	12.487138
2822	12.550914
2823	12.123062
2824	12.560762
2825	12.685589
2826	12.568584
2827	12.119594
2828	12.498649
2829	12.235043
2830	12.616637
2831	15.458363
2832	12.506151
2833	12.711739
2834	12.225029
2835	12.60347
2836	12.166924
2837	12.633367
2838	12.238261
2839	12.657855
2840	12.652866
2841	12.345501
2842	12.704704
2843	12.290579
2844	12.685485
2845	12.592102
2846	12.67906
2848	12.627867
2849	12.71261
2850	12.676933
2851	12.439337
2852	12.276454
2853	12.636298
2854	12.297846
2855	12.729257
2856	12.240417
2857	12.546361
2858	12.182334
2859	12.280627
2860	12.627798
2861	12.229733
2862	12.722531
2863	12.293847
2864	12.68484
2865	12.29031
2866	12.706112
2867	12.32412
2868	16.101067
2869	12.669666
2870	12.66113
2871	12.64484
2872	12.281902
2873	12.753831
2874	12.191205
2875	12.567433
2876	12.198658
2877	12.771622
2878	12.651492
2879	12.612416
2880	12.663796
2881	12.268403
2882	12.616526
2883	12.310604
2884	12.293281
2885	12.279168
2886	12.596745
2887	12.239503
2888	12.401537
2889	12.547607
2890	12.391103
2891	12.668132
2892	12.255748
2893	12.677858
2894	12.355221
2895	12.233379
2896	12.68013
2897	12.347653
2898	12.671915
2899	3.260911
2900	3.326633
2901	3.244435
2902	3.639951
2903	3.192687
2904	3.238751
2905	3.230829
2906	3.222002
2907	3.288547
2908	3.652001
2909	3.19749
2910	3.227703
2911	3.207435
2912	3.233086
2913	3.34794
2914	3.25841
2915	3.169603
2916	3.624032
2917	3.230239
2918	3.22477
2919	3.172763
2920	3.254417
2921	3.269803
2922	3.546349
2923	3.336324
2924	3.228278
2925	3.624983
2926	3.160945
2927	3.330006
2928	3.248283
2929	3.25335
2930	3.69139
2931	3.234131
2932	3.187187
2933	3.191148
2934	3.237235
2935	3.219269
2936	3.550594
2937	3.239117
2938	3.25353
2939	3.601224
2940	3.277847
2941	3.67579
2942	3.20519
2943	3.254458
2944	3.780649
2945	3.273412
2946	3.252114
2947	3.214892
2948	3.294405
2949	3.212556
2950	3.684796
2951	3.306864
2952	3.157651
2953	3.738836
2954	3.300564
2955	3.621208
2956	3.63861
2957	3.309322
2958	3.594447
2959	3.29026
2960	3.173322
2961	3.206482
2962	3.320889
2963	3.25893
2964	3.720458
2965	3.147819
2966	3.220703
2967	3.593944
2968	3.321541
2969	3.66042
2970	3.202421
2971	3.212227
2972	3.719348
2973	3.277876
2974	3.238949
2975	3.342348
2976	3.290619
2977	3.260709
2978	3.575975
2979	3.226611
2980	3.341763
2981	3.242247
2982	3.325901
2983	3.68569
2984	3.246177
2985	3.338411
2986	3.568871
2987	3.34024
2988	3.254437
2989	3.313765
2990	3.195498
2991	3.2779
2992	3.653857
2993	3.401793
2994	3.233185
2995	3.669874
2996	3.291974
2997	3.681773
2998	3.285986
2999	3.235219
3000	3.651872
3001	3.271548
3002	3.19711
3003	3.164634
3004	3.128481
3005	3.1543
3006	3.610069
3007	3.227551
3008	3.148707
3009	3.216354
3010	3.188354
3011	3.631039
3012	3.149565
3013	3.25444
3014	3.648662
3015	3.303012
3016	3.139508
3017	3.260097
3018	3.267349
3019	3.296823
3020	3.612952
3021	3.37924
3022	3.27035
3023	3.688075
3024	3.298965
3025	3.293094
3026	3.566993
3027	3.343745
3028	3.643202
3029	3.235037
3030	3.188822
3031	3.337152
3032	3.472962
3033	3.326105
3034	3.673941
3035	3.301516
3036	3.231074
3037	3.666713
3038	3.275981
3039	3.611011
3040	3.194445
3041	3.227019
3042	3.773824
3043	3.28198
3044	3.21988
3045	3.326227
3046	3.354024
3047	3.223077
3048	3.652319
3049	3.22821
3050	3.29294
3051	3.769389
3052	3.301178
3053	3.285295
3054	3.252121
3055	3.334517
3056	3.679733
3057	3.219816
3058	3.257494
3059	3.160659
3060	3.337892
3061	3.182246
3062	3.649046
3063	3.338623
3064	3.286681
3065	3.658971
3066	3.179503
3067	3.540257
3068	3.299013
3069	3.141549
3070	3.646905
3071	3.279246
3072	3.184101
3073	3.340648
3074	3.180623
3075	3.180398
3076	3.587249
3077	3.291036
3078	3.179996
3079	3.70854
3080	3.178136
3081	3.57836
3082	3.339293
3083	3.265185
3084	3.311679
3085	3.199838
3086	3.594336
3087	3.26737
3088	3.230422
3089	3.26862
3090	3.609528
3091	3.219368
3092	3.242942
3093	3.29309
3094	3.307113
3095	3.592152
3096	3.296636
3097	3.315459
3098	5.665698
3099	2.531972
3100	2.282597
3101	2.251037
3102	2.262722
3103	2.261544
3104	2.284619
3105	2.682366
3106	2.243517
3107	2.310931
3108	2.252857
3109	2.679445
3110	2.141695
3111	2.235052
3112	2.193141
3113	2.254587
3114	2.192415
3115	2.655891
3116	2.223693
3117	2.235319
3118	2.14733
3119	2.242482
3120	2.310317
3121	2.31685
3122	2.252878
3123	2.268977
3124	2.685873
3125	2.279585
3126	2.241491
3127	2.279908
3128	2.222056
3129	2.318456
3130	2.677439
3131	2.22225
3132	2.225364
3133	2.214291
3134	2.703202
3135	2.218155
3136	2.302837
3137	2.267346
3138	2.260581
3139	2.265423
3140	2.286154
3141	2.226433
3142	2.663416
3143	2.256823
3144	2.27974
3145	2.295642
3146	2.268211
3147	2.265757
3148	2.658449
3149	2.250559
3150	2.297659
3151	2.369528
3152	2.676883
3153	2.25211
3154	2.228183
3155	2.184119
3156	2.254782
3157	2.306601
3158	2.277908
3159	2.293713
3160	2.5894
3161	3.520742
3162	2.197956
3163	2.656707
3164	2.258597
3165	2.303519
3166	2.656245
3167	2.286973
3168	2.254606
3169	2.22488
3170	2.728545
3171	2.237327
3172	2.234373
3173	2.181541
3174	2.299654
3175	2.269339
3176	2.264574
3177	2.247832
3178	2.647325
3179	2.24236
3180	2.226214
3181	2.343291
3182	2.219731
3183	2.262757
3184	2.260804
3185	2.509137
3186	2.240111
3187	2.25991
3188	2.56979
3189	2.133263
3190	2.23149
3191	2.35666
3192	2.267331
3193	2.341646
3194	2.402272
3195	4.415638
3196	2.725265
3197	2.242975
3198	2.208573
3199	2.187946
3200	2.241041
3201	2.269213
3202	2.207623
3203	2.597777
3204	2.159508
3205	2.341434
3206	2.356073
3207	2.64271
3208	2.308079
3209	2.247225
3210	2.224347
3211	2.316608
3212	2.26999
3213	2.270015
3214	2.679476
3215	2.260675
3216	2.212193
3217	2.2254
3218	2.268608
3219	2.265276
3220	2.27643
3221	2.277601
3222	2.259695
3223	2.255689
3224	2.494338
3225	2.770757
3226	2.246477
3227	2.275166
3228	2.170849
3229	2.238953
3230	2.30186
3231	2.22606
3232	2.285953
3233	2.657214
3234	2.240195
3235	2.285947
3236	2.255338
3237	2.677078
3238	2.244937
3239	2.241598
3240	2.222533
3241	2.312265
3242	2.264337
3243	2.718185
3244	2.161545
3245	2.292392
3246	2.24379
3247	7.347116
3248	2.248267
3249	2.284484
3250	2.591251
3251	2.274689
3252	2.227464
3253	2.241815
3254	2.322073
3255	2.18818
3256	2.500182
3257	2.206947
3258	2.160561
3259	2.160316
3260	2.567808
3261	2.243103
3262	2.278633
3263	2.230671
3264	2.185897
3265	2.099564
3266	2.168264
3267	2.433458
3268	2.651632
3269	2.288476
3270	2.246434
3271	2.214023
3272	2.251162
3273	2.265926
3274	2.214496
3275	2.200645
3276	2.147153
3277	5.223468
3278	2.652144
3279	2.334913
3280	2.259883
3281	2.279124
3282	2.22407
3283	2.265232
3284	2.167017
3285	2.163815
3286	2.675678
3287	2.311781
3288	2.156871
3289	2.217933
3290	2.26571
3291	2.203773
3292	2.276215
3293	2.71509
3294	2.354055
3295	2.228448
3296	2.251729
3297	2.7296
3298	2.225708
